resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
KAME-LI-MEME-KALI_KARIRILI,"Электроды сварочные для сварки низколегированных и углеродистых сталей УОНИ 13/45, Э42А, диаметр 4-5 мм",Material,General,кг,144.74,144.74,144.74,144.74,1,RUB,9545.42,65.9506,5578,5578,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА МЕТОДОМ ГИДРОМЕХАНИЗАЦИИ
KAME-TO-KARI-KADX_KAKARIRI,Пропан-бутан смесь техническая,Material,General,кг,68.69,68.69,68.69,68.69,1,RUB,660.64,9.6035,4774,4774,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",УКРЕПЛЕНИЕ ОТКОСОВ ЗЕМЛЯНЫХ СООРУЖЕНИЙ
PU_MEKAKA_KALIKA,Персонал: 1 чел.-ч/маш.-ч,Equipment,General,маш.-ч,518.37,482.05,2892.3,482.05,5,RUB,19189.95,39.065,4659,4214,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА ЭКСКАВАТОРАМИ В ОТВАЛ
PU_MEKAKA_KATOKA,Персонал: 1 чел.-ч/маш.-ч,Equipment,General,маш.-ч,302.24,298.77,597.54,298.77,2,RUB,4288.78,14.2676,4041,3793,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",РАЗРАБОТКА ГРУНТА ВРУЧНУЮ
DXME-MELI-KAPU_KAPURI,Аппараты для газовой сварки и резки,Equipment,General,маш.-ч,5.35,5.35,5.35,5.35,1,RUB,98.88,18.4801,3819,3819,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",ВОДОПОНИЖЕНИЕ
KAME-LI-MESA-KATO_KAKAPURI,Болты с гайками и шайбами строительные,Material,General,кг,202.92,202.92,202.92,202.92,1,RUB,6688.36,32.9608,3400,3400,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА ЭКСКАВАТОРАМИ С ПОГРУЗКОЙ НА АВТОМОБИЛИ-САМОСВАЛЫ
DXME-KANE-KATO_KANERI,"Лебедки электрические тяговым усилием до 31,39 кН (3,2 т)",Equipment,General,маш.-ч,10.63,1.91,19.35,10.63,2,RUB,284.96,26.803,3388,1694,СТРОИТЕЛЬНЫЕ РАБОТЫ,"Свайные работы, опускные колодцы, закрепление грунтов",ЗАКРЕПЛЕНИЕ ГРУНТОВ,Цементация грунтов
KAME-LI-KATO-KAME_KAKAKARI,Вода водопроводная,Material,General,м3,43.57,43.57,43.57,43.57,1,RUB,76525.43,1732.5504,3328,3328,СТРОИТЕЛЬНЫЕ РАБОТЫ,Бетонные и железобетонные конструкции монолитные,КОНСТРУКЦИИ ЗДАНИЙ АТОМНЫХ ЭЛЕКТРОСТАНЦИЙ,Инъецирование каналообразователей системы преднапряжения защитной оболочки здани
KAME-LI-MESA-KANE_KAMEMEME,Гвозди строительные,Material,General,т,87167.29,87167.29,87167.29,87167.29,1,RUB,1304.63,0.0132,3190,3190,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА ЭКСКАВАТОРАМИ С ПОГРУЗКОЙ НА АВТОМОБИЛИ-САМОСВАЛЫ
DXME-KANE-KASA_KAMEME,"Погрузчики одноковшовые универсальные фронтальные пневмоколесные, номинальная вместимость основного ковша 2,6 м3, грузоподъемность 5 т",Equipment,General,маш.-ч,1619.97,1619.97,1619.97,1619.97,1,RUB,3176.67,1.9609,2921,2921,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА И УСТРОЙСТВО ДРЕНАЖЕЙ В ВОДОХОЗЯЙСТВЕННОМ СТРОИТЕЛЬСТВЕ
RI_MEKAKA_KAPU,Рабочий 4 разряда,Labor,Labor,ч,633.95,633.95,633.95,633.95,1,RUB,45454.58,71.7006,2918,2918,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА И УСТРОЙСТВО ДРЕНАЖЕЙ В ВОДОХОЗЯЙСТВЕННОМ СТРОИТЕЛЬСТВЕ
DXME-KADX-KARI_KAKAVO,"Вагонетки неопрокидные, вместимость 2,5 м3",Equipment,General,маш.-ч,11.32,11.32,11.32,11.32,1,RUB,953.45,84.2565,2892,2892,СТРОИТЕЛЬНЫЕ РАБОТЫ,Горнопроходческие работы,"ГОРНОПРОХОДЧЕСКИЕ РАБОТЫ, ВЫПОЛНЯЕМЫЕ ОБЫЧНЫМ СПОСОБОМ","ПРОХОЖДЕНИЕ СОПРЯЖЕНИЙ ВЕРТИКАЛЬНЫХ СТВОЛОВ С ОКОЛОСТВОЛЬНЫМИ ДВОРАМИ, КАМЕР ЗАГ"
KAME-LI-MEME-KALI_KARITOKA,"Электроды сварочные для сварки низколегированных и углеродистых сталей УОНИ 13/55, Э50А, диаметр 4-5 мм",Material,General,кг,138.44,138.44,138.44,138.44,1,RUB,8218.35,59.364,2861,2861,СТРОИТЕЛЬНЫЕ РАБОТЫ,Скважины,БУРЕНИЕ СКВАЖИН,ПРОЧИЕ ВИДЫ БУРЕНИЯ
DXME-KANE-KATO_KASASA,"Лебедки электрические тяговым усилием 19,62 кН (2 т)",Equipment,General,маш.-ч,9.2,1.91,16.49,9.2,2,RUB,365.94,39.7806,2856,1428,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",РАЗРАБОТКА ВЕЧНОМЕРЗЛЫХ И СКАЛЬНЫХ ГРУНТОВ
DXME-KANE-KATO_KASAPU,Лебедки шахтные маневровые для откатки вагонеток до первой разминовки,Equipment,General,маш.-ч,26.08,1.91,50.26,26.08,2,RUB,2209.48,84.7095,2762,1381,СТРОИТЕЛЬНЫЕ РАБОТЫ,Горнопроходческие работы,"ГОРНОПРОХОДЧЕСКИЕ РАБОТЫ, ВЫПОЛНЯЕМЫЕ ОБЫЧНЫМ СПОСОБОМ","ПРОХОЖДЕНИЕ СОПРЯЖЕНИЙ ВЕРТИКАЛЬНЫХ СТВОЛОВ С ОКОЛОСТВОЛЬНЫМИ ДВОРАМИ, КАМЕР ЗАГ"
ME_MEKAKA_TOKA,"Средний разряд работы 3,0",Labor,Labor,ч,562.99,562.99,562.99,562.99,1,RUB,59137.17,105.0412,2694,2694,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА ЭКСКАВАТОРАМИ В ОТВАЛ
PU_MEKAKA_KASASA,Персонал: 2 чел.-ч/маш.-ч,Equipment,General,маш.-ч,890.29,838.58,1677.16,838.58,2,RUB,7611.95,8.9018,2611,2509,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ВЫЕМОК И ОТСЫПКА НАСЫПЕЙ ДЛЯ ЖЕЛЕЗНЫХ И АВТОМОБИЛЬНЫХ ДОРОГ
DXME-KADX-KATO_KATOSA,"Платформы широкой колеи, грузоподъемность 73 т",Equipment,General,маш.-ч,211.68,211.68,211.68,211.68,1,RUB,3449.68,16.2964,2608,2608,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ВЫЕМОК И ОТСЫПКА НАСЫПЕЙ ДЛЯ ЖЕЛЕЗНЫХ И АВТОМОБИЛЬНЫХ ДОРОГ
ME_MEKAKA_TOVO,"Средний разряд работы 3,8",Labor,Labor,ч,619.76,619.76,619.76,619.76,1,RUB,175341.35,282.9182,2594,2594,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА ЭКСКАВАТОРАМИ В ОТВАЛ
RI_MEKAKA_KASA,Рабочий 5 разряда,Labor,Labor,ч,728.57,728.57,728.57,728.57,1,RUB,107499.78,147.549,2550,2550,СТРОИТЕЛЬНЫЕ РАБОТЫ,Скважины,БУРЕНИЕ СКВАЖИН,ПРОЧИЕ ВИДЫ БУРЕНИЯ
KAVO-ME-KARI-MEME_KAKAKAME,"Поковки из квадратных заготовок, масса 1,5-4,5 кг",Material,General,т,79375.42,79375.42,79375.42,79375.42,1,RUB,23152.09,0.2888,2506,2506,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РЫТЬЕ И ЗАСЫПКА ТРАНШЕЙ ДЛЯ МАГИСТРАЛЬНЫХ И ПРОМЫСЛОВЫХ ТРУБОПРОВОДОВ ГАЗОНЕФТЕП
DXME-KANE-KATO_KANETO,"Лебедки электрические тяговым усилием до 49,05 кН (5 т)",Equipment,General,маш.-ч,18.17,2.61,33.74,18.17,2,RUB,1062.94,58.4849,2488,1244,СТРОИТЕЛЬНЫЕ РАБОТЫ,"Свайные работы, опускные колодцы, закрепление грунтов",СВАЙНЫЕ РАБОТЫ,"СВАЙНЫЕ РАБОТЫ, ВЫПОЛНЯЕМЫЕ В МОРСКИХ УСЛОВИЯХ С ПЛАВУЧИХ СРЕДСТВ"
DXME-KASA-KANE_KAKALI,"Краны на гусеничном ходу, грузоподъемность 25 т",Equipment,General,маш.-ч,2282.42,2282.42,2282.42,2282.42,1,RUB,59011.16,25.8546,2365,2365,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РЫТЬЕ И ЗАСЫПКА ТРАНШЕЙ ДЛЯ МАГИСТРАЛЬНЫХ И ПРОМЫСЛОВЫХ ТРУБОПРОВОДОВ ГАЗОНЕФТЕП
KAME-TO-KARI-KATO_KAKAKAME,Ацетилен газообразный технический,Material,General,м3,585.51,585.51,585.51,585.51,1,RUB,10614.8,18.1293,2331,2331,СТРОИТЕЛЬНЫЕ РАБОТЫ,Буровзрывные работы,УКРЫТИЕ ВЗРЫВАЕМЫХ ПЛОЩАДЕЙ И ПРОИЗВОДСТВО БУРОВЗРЫВНЫХ РАБОТ НА ДЕЙСТВУЮЩИХ ЖЕЛ,УКРЫТИЕ ВЗРЫВАЕМОЙ ПЛОЩАДИ ДЛЯ ЗАЩИТЫ СООРУЖЕНИЙ
DXME-MELI-KAPU_RITORI,"Инверторы сварочные для аргонодуговой сварки трехфазные, максимальный сварочный ток 500 А",Equipment,General,маш.-ч,43.98,17.39,70.57,43.98,2,RUB,3622.35,82.3636,2328,1164,СТРОИТЕЛЬНЫЕ РАБОТЫ,Строительные металлические конструкции,СООРУЖЕНИЯ,"РЕЗЕРВУАРЫ, ГАЗГОЛЬДЕРЫ"
DXME-KASA-KAME_KAMELI,"Краны башенные, грузоподъемность 8 т",Equipment,General,маш.-ч,506.82,33.76,979.88,506.82,2,RUB,11932.87,23.5446,2308,1154,СТРОИТЕЛЬНЫЕ РАБОТЫ,"Свайные работы, опускные колодцы, закрепление грунтов",ОПУСКНЫЕ КОЛОДЦЫ,Возведение конструкций стен и ножа монолитных железобетонных опускных колодцев
RI_MEKAKA_KARI,Рабочий 2 разряда,Labor,Labor,ч,515.68,515.68,515.68,515.68,1,RUB,20113.41,39.0037,2220,2220,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА И УСТРОЙСТВО ДРЕНАЖЕЙ В ВОДОХОЗЯЙСТВЕННОМ СТРОИТЕЛЬСТВЕ
ME_MEKAKA_TOSA,"Средний разряд работы 3,5",Labor,Labor,ч,598.47,598.47,598.47,598.47,1,RUB,92440.17,154.4608,2210,2210,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА ЭКСКАВАТОРАМИ В ОТВАЛ
DXME-MEVO-KAME_KAKALI,"Компрессоры винтовые передвижные с двигателем внутреннего сгорания, давление до 0,7 МПа (7 атм), производительность до 5,4 м3/мин",Equipment,General,маш.-ч,391.02,391.02,391.02,391.02,1,RUB,11858.4,30.3268,2133,2133,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",УПЛОТНЕНИЕ ГРУНТА
RI_MEKAKA_KATO,Рабочий 3 разряда,Labor,Labor,ч,562.99,562.99,562.99,562.99,1,RUB,47336.86,84.0812,2130,2130,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА И УСТРОЙСТВО ДРЕНАЖЕЙ В ВОДОХОЗЯЙСТВЕННОМ СТРОИТЕЛЬСТВЕ
MEPU-PU-KARI-KAPU_KAMEPURI,"Краска масляная МА-0115, мумия, сурик железный",Material,General,кг,121.42,121.42,121.42,121.42,1,RUB,288.33,2.37,2013,2013,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",ВОДОПОНИЖЕНИЕ
DXME-KANE-KATO_KATOTO,"Лебедки вспомогательные шахтные с тяговым усилием 13,73 кН (1,4 т)",Equipment,General,маш.-ч,28.38,2.26,54.5,28.38,2,RUB,130.56,4.6002,1964,982,СТРОИТЕЛЬНЫЕ РАБОТЫ,Тоннели и метрополитены,ЗАКРЫТЫЙ СПОСОБ РАБОТ,ПРОХОДКА ШАХТНЫХ СТВОЛОВ
ME_MEKAKA_TODX,"Средний разряд работы 3,9",Labor,Labor,ч,626.86,626.86,626.86,626.86,1,RUB,291525.37,465.0566,1933,1933,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА МЕТОДОМ ГИДРОМЕХАНИЗАЦИИ
DXME-KANE-KATO_KANEME,"Лебедки электрические тяговым усилием до 12,26 кН (1,25 т)",Equipment,General,маш.-ч,7.01,1.3,12.73,7.01,2,RUB,504.02,71.8512,1932,966,СТРОИТЕЛЬНЫЕ РАБОТЫ,"Свайные работы, опускные колодцы, закрепление грунтов",СВАЙНЫЕ РАБОТЫ,"СВАЙНЫЕ РАБОТЫ, ВЫПОЛНЯЕМЫЕ С ЗЕМЛИ"
KAME-LI-RIKA-KAVO_KAKASAME,Ветошь хлопчатобумажная цветная,Material,General,кг,88.65,88.65,88.65,88.65,1,RUB,119.64,1.3495,1881,1881,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",УКРЕПЛЕНИЕ ОТКОСОВ ЗЕМЛЯНЫХ СООРУЖЕНИЙ
ME_MEKAKA_SAKA,"Средний разряд работы 5,0",Labor,Labor,ч,728.57,728.57,728.57,728.57,1,RUB,181080.22,248.542,1829,1829,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",РАЗРАБОТКА ВЕЧНОМЕРЗЛЫХ И СКАЛЬНЫХ ГРУНТОВ
ME_MEKAKA_PURI,"Средний разряд работы 4,2",Labor,Labor,ч,652.88,652.88,652.88,652.88,1,RUB,342899.26,525.2102,1798,1798,СТРОИТЕЛЬНЫЕ РАБОТЫ,Горновскрышные работы,РАЗРАБОТКА ГРУНТА ОДНОКОВШОВЫМИ ЭКСКАВАТОРАМИ,БУЛЬДОЗЕРНОЕ ОТВАЛООБРАЗОВАНИЕ
DXME-KANE-KANE_KAPUVO,"Подъемники одномачтовые, грузоподъемность до 500 кг, высота подъема 45 м",Equipment,General,маш.-ч,55.98,55.98,55.98,55.98,1,RUB,47.48,0.8482,1750,1750,СТРОИТЕЛЬНЫЕ РАБОТЫ,Бетонные и железобетонные конструкции монолитные,ПРОЧИЕ РАБОТЫ,Торкретирование бетонной поверхности
ME_MEKAKA_TONE,"Средний разряд работы 3,6",Labor,Labor,ч,605.57,605.57,605.57,605.57,1,RUB,184468.72,304.62,1726,1726,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"ДРУГИЕ ВИДЫ ЗЕМЛЯНЫХ РАБОТ, ПОДГОТОВИТЕЛЬНЫЕ, СОПУТСТВУЮЩИЕ И УКРЕПИТЕЛЬНЫЕ РАБО",РАЗРАБОТКА ВЕЧНОМЕРЗЛЫХ И СКАЛЬНЫХ ГРУНТОВ
RISA-ME-KAME-KAPU_KAKATOME,"Шпала из древесины хвойных пород, непропитанная, для железных дорог широкой колеи, тип I",Material,General,шт,2291.16,2291.16,2291.16,2291.16,1,RUB,19905.42,8.6879,1707,1707,СТРОИТЕЛЬНЫЕ РАБОТЫ,Мосты и трубы,РАЗНЫЕ РАБОТЫ,УСТРОЙСТВО ГАБИОННЫХ КОНСТРУКЦИЙ
DXME-KASA-KARI_KAKANE,"Краны козловые, грузоподъемность 50 т",Equipment,General,маш.-ч,2946.28,252.68,5639.88,2946.28,2,RUB,10781.6,3.6594,1692,846,СТРОИТЕЛЬНЫЕ РАБОТЫ,Бетонные и железобетонные конструкции монолитные,КОНСТРУКЦИИ ЗДАНИЙ АТОМНЫХ ЭЛЕКТРОСТАНЦИЙ,Изготовление армоблоков
DXME-MELI-KAPU_MELIME,"Аппараты сварочные для ручной дуговой сварки, сварочный ток до 500 А",Equipment,General,маш.-ч,57.26,39.12,75.41,57.27,2,RUB,2545.02,44.4428,1686,843,СТРОИТЕЛЬНЫЕ РАБОТЫ,"Свайные работы, опускные колодцы, закрепление грунтов",СВАЙНЫЕ РАБОТЫ,"СВАЙНЫЕ РАБОТЫ, ВЫПОЛНЯЕМЫЕ С ЗЕМЛИ"
PU_MEKAKA_KADXKA,Персонал: 1 чел.-ч/маш.-ч,Equipment,General,маш.-ч,554.83,549.84,1099.68,549.84,2,RUB,23570.8,42.8438,1652,1568,СТРОИТЕЛЬНЫЕ РАБОТЫ,Земляные работы,"МЕХАНИЗИРОВАННАЯ РАЗРАБОТКА ГРУНТОВ (ЭКСКАВАТОРАМИ, СКРЕПЕРАМИ, БУЛЬДОЗЕРАМИ, ГР",РАЗРАБОТКА ГРУНТА СКРЕПЕРАМИ
